"x","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000136738",-6.68669051781332,11.9714390717955,-0.828783091454652,0.418238908023253,0.594982896737186,-4.60849271609986
"ENSG00000146707",1.98675567223482,2.44027323294364,0.828755163707531,0.418254299343247,0.594982896737186,-4.60849449492011
"ENSG00000091009",4.47904516924202,8.20562052168912,0.828738028962309,0.418263742688386,0.594982896737186,-4.60849558626922
"ENSG00000100056",16.8714816748481,59.9995756093971,0.828078034132653,0.418627584534687,0.595339314932414,-4.60853760806093
"ENSG00000070718",8.72181888865019,12.6085151327501,0.828005921539239,0.418667351013835,0.595339314932414,-4.60854219772297
"ENSG00000084774",13.1203374331534,20.5742169903799,0.827912136851657,0.418719072178934,0.595339314932414,-4.60854816620996
"ENSG00000266402",-0.877811545553926,1.66095907436488,-0.827819020483966,0.41877042881446,0.595339314932414,-4.60855409159177
"ENSG00000205078",2.3735689699143,3.70057636869084,0.82780524723664,0.418778025539841,0.595339314932414,-4.60855496799231
"ENSG00000163468",-57.8898729732941,352.451926606617,-0.827767974981737,0.418798583739563,0.595339314932414,-4.60855733958708
"ENSG00000276550",2.17081830126421,4.54406743294482,0.827472771075801,0.418961431687688,0.595446390710058,-4.60857611987181
"ENSG00000133028",13.4363471352896,30.4478244704673,0.827459622372451,0.41896868605393,0.595446390710058,-4.60857695623259
"ENSG00000213889",-5.44765297997945,8.026705540655,-0.827343525558942,0.419032742150409,0.595470075222788,-4.6085843404074
"ENSG00000197635",-12.1734967884404,26.1011064542701,-0.826970127383874,0.419238805995845,0.595695532889041,-4.60860808385301
"ENSG00000198746",-23.2873511976524,49.7471109445339,-0.826503688556371,0.419496306272783,0.595994017222695,-4.60863773061172
"ENSG00000114062",16.6976484880862,58.7037968159341,0.826265421873662,0.419627881759065,0.59611354825355,-4.60865286926118
"ENSG00000214612",1.78405796011045,2.21407674372025,0.826028304615089,0.419758848672872,0.596185450030159,-4.60866793116484
"ENSG00000005102",2.66440107778748,2.71816522397865,0.825921889448094,0.419817633418553,0.596185450030159,-4.60867468954786
"ENSG00000106608",-25.9012195221049,46.5857510314395,-0.82589193389534,0.41983418209751,0.596185450030159,-4.60867659187789
"ENSG00000166997",-4.38731610005835,8.7660568042063,-0.825830198314605,0.419868288684192,0.596185450030159,-4.60868051221481
"ENSG00000170891",4.26111313378102,6.31732332135565,0.825652178313127,0.419966647944935,0.596257732364758,-4.60869181544551
"ENSG00000229809",-3.65135043525745,6.65205737163395,-0.825474979786911,0.420064567932128,0.596329374767505,-4.60870306444196
"ENSG00000141034",7.70085922334823,8.86113787457984,0.825211800605205,0.420210027762029,0.596468481566866,-4.60871976787924
"ENSG00000213347",-12.524896023271,19.1958389610458,-0.824790826248596,0.420442768226827,0.5967314337253,-4.60874647675048
"ENSG00000152133",-3.81090504013316,5.83138270001732,-0.824642770448931,0.420524642106651,0.596780226798065,-4.60875586742558
"ENSG00000166136",9.80458631572064,65.6529501318048,0.824523393965447,0.420590663920155,0.596806515206861,-4.60876343801612
"ENSG00000131115",-6.39229955058903,11.6377603085047,-0.823983548300147,0.42088931105435,0.597114032759185,-4.60879766208294
"ENSG00000177733",3.67704254057386,8.48242463000218,0.823959846052061,0.420902426434389,0.597114032759185,-4.60879916427036
"ENSG00000174652",-22.0713948350528,40.7216998909354,-0.823717949280006,0.421036292271878,0.597196341950643,-4.60881449294417
"ENSG00000122591",-13.502294153702,29.078489793992,-0.823683239611945,0.421055502852427,0.597196341950643,-4.60881669213237
"ENSG00000277161",7.32775773847714,9.74017488558299,0.823512850581503,0.421149815293062,0.597208249492622,-4.60882748674743
"ENSG00000156239",9.31505652137997,13.3567723381028,0.823496335480153,0.421158957322254,0.597208249492622,-4.60882853292275
"ENSG00000099860",-3.40870912037151,10.016975271518,-0.823244891078205,0.421298161439936,0.597338230477635,-4.60884445884353
"ENSG00000116685",-13.7078835307484,30.2299394748893,-0.822826256725562,0.421529989953501,0.597599494952696,-4.60887096493648
"ENSG00000155827",-23.1411065158107,69.7381054976699,-0.822575175405757,0.421669071066006,0.597729228107443,-4.60888685675268
"ENSG00000110108",-12.8171951108504,89.0575657578909,-0.82241390571313,0.421758418371698,0.597788440703936,-4.60889706188007
"ENSG00000242125",7.9815736668156,16.6075292223806,0.822307891440058,0.421817159409456,0.597804264378504,-4.60890376951497
"ENSG00000160218",-3.43209405097239,4.23814384779887,-0.82215530917023,0.421901712275438,0.59785666118652,-4.60891342225275
"ENSG00000095906",-25.7740552976711,127.571855175391,-0.822053829888454,0.421957952597973,0.597868930355607,-4.60891984123537
"ENSG00000108187",7.69510674183275,11.3228725599075,0.821255673021467,0.422400461544814,0.598428436048099,-4.6089703042193
"ENSG00000100577",15.0125775908466,28.786615771115,0.821067008013556,0.422505103124536,0.598457801843331,-4.60898222629703
"ENSG00000139826",-10.7765269827469,25.6347578051126,-0.821046556684546,0.422516447286286,0.598457801843331,-4.60898351851155
"ENSG00000118263",-10.8020645946978,22.1601511823354,-0.820791407957566,0.422657992204811,0.598590810646241,-4.60899963772557
"ENSG00000109445",-21.5656550216565,60.6867961183209,-0.82053824063786,0.422798467749469,0.598722275134913,-4.60901562750807
"ENSG00000115364",13.2754987162245,36.220377621344,0.820293043239498,0.422934549319714,0.598789890408904,-4.60903110987814
"ENSG00000101266",15.6449242534575,47.228861914101,0.820206332393559,0.422982679451571,0.598789890408904,-4.60903658406363
"ENSG00000177150",-7.77208637159063,14.9001432844747,-0.820155252634061,0.423011033654928,0.598789890408904,-4.60903980857254
"ENSG00000168646",2.81514922477221,3.50217480368177,0.820108770071614,0.423036837020282,0.598789890408904,-4.60904274272448
"ENSG00000155545",6.48162863789662,7.01421956117751,0.818591332545024,0.423879745541714,0.599915409183559,-4.60913845050535
"ENSG00000247271",9.40822131449447,31.1275257012335,0.817942023869621,0.424240750349697,0.600336083673651,-4.60917935712276
"ENSG00000120697",-12.8184436732748,54.5483378787073,-0.817884869365544,0.424272536651175,0.600336083673651,-4.60918295653465
"ENSG00000189339",-7.04427876987682,19.465712512625,-0.817559195702661,0.424453687921525,0.600524781976575,-4.60920346231446
"ENSG00000100147",2.36843516981922,2.88893209570184,0.81713606552911,0.424689121317726,0.600757858974036,-4.60923009387077
"ENSG00000130772",14.0799717184113,24.2996635811694,0.81705586573012,0.424733754544276,0.600757858974036,-4.60923514026024
"ENSG00000167081",8.59157612970444,17.3945172285658,0.816951551382481,0.424791812585254,0.600757858974036,-4.60924170336502
"ENSG00000165572",17.7328598557653,22.7606951519798,0.816919457834611,0.424809675844354,0.600757858974036,-4.60924372243711
"ENSG00000156256",-12.9851497761669,47.1785286216402,-0.816247348492787,0.425183881245281,0.601219386433373,-4.60928599055527
"ENSG00000255717",5.97469132470212,13.3650785151991,0.815684146129888,0.425497612306958,0.601531162990754,-4.60932138659008
"ENSG00000111846",8.1271668192661,15.0903659984077,0.815679649889402,0.425500117521832,0.601531162990754,-4.60932166908433
"ENSG00000186660",9.68929801081312,16.0991706391144,0.815358122373489,0.42567929044756,0.601716760543772,-4.60934186685751
"ENSG00000184381",1.28892158279507,1.49844537137882,0.814866952795002,0.425953089665516,0.602036059802836,-4.60937270799887
"ENSG00000111731",2.95986640585452,6.26427967346569,0.814585418339351,0.426110079499074,0.602190209077253,-4.60939037867767
"ENSG00000133112",19.635865518406,255.991609373629,0.813902201835372,0.426491208566417,0.602641076788633,-4.60943323930244
"ENSG00000067365",12.469450298717,20.2360644439714,0.81384157842415,0.426525037475632,0.602641076788633,-4.60943704093033
"ENSG00000143756",9.9571179929363,31.6991926136535,0.813752832923204,0.426574562061296,0.602643284495187,-4.6094426056238
"ENSG00000139793",14.8244121611433,43.8814640761492,0.813383538463427,0.426780686608213,0.602866703454997,-4.60946575623072
"ENSG00000178467",-23.5084107385729,52.7557378867956,-0.813230871421602,0.426865917317929,0.602868997032384,-4.60947532409102
"ENSG00000168101",-28.9147652727609,92.0450716459997,-0.813208746062025,0.426878270322095,0.602868997032384,-4.60947671059033
"ENSG00000172262",13.1618612335708,38.3779849209473,0.812414154701481,0.427322055638957,0.603427919656495,-4.60952648259958
"ENSG00000215458",-10.7821804571089,17.1647224102474,-0.81222477326927,0.427427869683229,0.60350951596469,-4.60953833897925
"ENSG00000184445",3.46709693740653,4.18910598665984,0.811935492876411,0.427589532781212,0.603626571316596,-4.60955644501541
"ENSG00000160551",13.7285759510146,39.7942762808089,0.811898627149564,0.42761013781218,0.603626571316596,-4.6095587520388
"ENSG00000266173",-3.54467930327085,8.62113339991081,-0.811818555723177,0.4276548935822,0.603626571316596,-4.60956376252415
"ENSG00000119899",-17.1863618541644,45.5234350831014,-0.811596574879585,0.427778984843048,0.603733903690093,-4.60957765079153
"ENSG00000170448",-7.98747996344251,16.9248777968866,-0.810518219904339,0.428382128549887,0.60444085632719,-4.609645071642
"ENSG00000135093",-15.0914644969057,36.9961092283276,-0.810464000819175,0.428412468464702,0.60444085632719,-4.60964845948329
"ENSG00000140995",12.9125852748776,61.9723477124667,0.810443009063088,0.428424215395937,0.60444085632719,-4.60964977108587
"ENSG00000143365",16.4814050590142,27.4278028123191,0.810236844325565,0.428539595455826,0.604535760289935,-4.60966265107123
"ENSG00000205250",-28.5037158678539,56.8520528041203,-0.810068979093636,0.428633555706364,0.604554399485124,-4.60967313623614
"ENSG00000113460",10.6773849475624,33.3340608168528,0.810041323825255,0.428649036610662,0.604554399485124,-4.60967486345422
"ENSG00000153896",5.4989317618764,8.23433256770519,0.809954140809307,0.428697842352017,0.604555374764658,-4.60968030816263
"ENSG00000017483",13.9314810307415,31.5797829956106,0.809625496409034,0.428881851646217,0.604746994269411,-4.6097008279465
"ENSG00000141219",-3.84161363643594,4.6471091643497,-0.809247922256407,0.429093318479216,0.604950431817865,-4.60972439391869
"ENSG00000132286",-14.0050360156488,40.1081851113798,-0.809195971883029,0.429122419322931,0.604950431817865,-4.60972763561501
"ENSG00000150477",5.4118219099617,10.9470694124114,0.808703883816057,0.429398132242423,0.605206204098664,-4.60975833293576
"ENSG00000147687",5.53345670888344,15.0992224572496,0.808627704627611,0.429440824813252,0.605206204098664,-4.60976308368708
"ENSG00000186205",-10.3725457188607,18.172507384307,-0.808614277717842,0.429448349840325,0.605206204098664,-4.60976392098739
"ENSG00000011454",5.90859645442489,9.53614494125275,0.80810002268715,0.429736623478203,0.605503856032969,-4.60979598083015
"ENSG00000183605",11.2537470637886,19.6198539465856,0.808065571196753,0.429755940159333,0.605503856032969,-4.60979812798607
"ENSG00000143942",-3.87098319433531,5.80517826482987,-0.807749798729758,0.42993301683644,0.60565608043871,-4.60981780451837
"ENSG00000164944",-12.6356246910372,32.1238190796389,-0.807701001700995,0.429960384999069,0.60565608043871,-4.60982084458474
"ENSG00000151881",5.70437473951326,16.7357116614042,0.807614437909166,0.43000893762512,0.605656574516269,-4.60982623713912
"ENSG00000165097",3.59825695339961,6.4428754245612,0.806895236805864,0.430412462906054,0.606009901138119,-4.60987102099383
"ENSG00000112651",12.0202234896538,34.6988066921682,0.806750079577267,0.430493935852224,0.606009901138119,-4.6098800555938
"ENSG00000107829",14.1230667879624,30.6784996020546,0.806682534736481,0.430531850314935,0.606009901138119,-4.60988425911256
"ENSG00000140990",33.002377993606,240.464278396641,0.806673164535894,0.430537110188935,0.606009901138119,-4.60988484222433
"ENSG00000115459",13.4177334403756,28.3637849438448,0.806558069099106,0.430601721235216,0.606009901138119,-4.60989200418753
"ENSG00000111596",-32.7279545512213,163.501776956248,-0.806537459418636,0.430613291522625,0.606009901138119,-4.6098932865585
"ENSG00000182923",-7.54386897369267,22.9235751338726,-0.806514107035553,0.430626401801822,0.606009901138119,-4.60989473955109
"ENSG00000197062",-6.15887600862232,10.2475046200954,-0.806322983637051,0.430733709991188,0.606009901138119,-4.60990662994286
"ENSG00000160007",12.100398572771,26.292080003078,0.806319996894468,0.430735387062142,0.606009901138119,-4.60990681573826
"ENSG00000166508",31.04332570627,95.3458378276335,0.806308050133127,0.43074209526976,0.606009901138119,-4.60990755890088
"ENSG00000166685",-19.8080981092765,47.9416828445905,-0.805725520571726,0.431069270429639,0.606344651781507,-4.60994378430915
"ENSG00000131845",4.60925538932406,7.04854851188132,0.805712573416156,0.431076543920748,0.606344651781507,-4.60994458918898
"ENSG00000005187",8.65572316398649,13.1898433329692,0.805239985300126,0.431342088780338,0.606650251345975,-4.60997396070543
"ENSG00000144659",15.9601591805415,39.9808610573687,0.804943070660229,0.431508976294686,0.606817043888386,-4.60999240643553
"ENSG00000147099",-16.7713477769649,47.342898522227,-0.804267124093939,0.431889058802767,0.607283574737776,-4.61003437747346
"ENSG00000149150",12.915687399214,17.0897078526858,0.803934571964754,0.432076129076087,0.607478635094667,-4.61005501519216
"ENSG00000155090",-57.9151877327127,281.866940749393,-0.803729275264891,0.432191639910113,0.60757305386782,-4.61006775193289
"ENSG00000113194",12.4303675075839,53.6765634222028,0.803523009233188,0.432307715707809,0.607666728009651,-4.6100805459785
"ENSG00000155330",-6.31366569125174,14.7633854000719,-0.80328774245282,0.432440135559352,0.607666728009651,-4.61009513538394
"ENSG00000146757",-3.52271047184907,6.69966201313918,-0.803224500582072,0.432475735581864,0.607666728009651,-4.61009905651992
"ENSG00000064115",10.9081230002494,24.2084031796562,0.803208749393255,0.432484602505044,0.607666728009651,-4.61010003308696
"ENSG00000270170",16.6753762899188,118.629704134369,0.803181249547324,0.432500083453268,0.607666728009651,-4.61010173802606
"ENSG00000145979",14.9170701445502,31.2629281472188,0.802664283182056,0.432791172834611,0.608007724358998,-4.61013377957827
"ENSG00000131943",-6.38104102687909,9.5900892051517,-0.8022870606867,0.433003654046762,0.608238223934886,-4.6101571485484
"ENSG00000105983",17.6046282702045,61.6647768539155,0.802184316648429,0.433061538885562,0.608251535445684,-4.61016351190456
"ENSG00000136715",-17.3029901659053,33.7340111362631,-0.802027077028095,0.433150135341184,0.608307974802949,-4.61017324902832
"ENSG00000259431",-5.44515019563555,10.9320348878889,-0.801684239356393,0.433343346264424,0.608511303734073,-4.61019447365538
"ENSG00000170092",-0.814336277353842,1.19768946071206,-0.80141351178176,0.433495956801738,0.608657581541383,-4.61021122849198
"ENSG00000148943",-6.74688258142471,19.242563652032,-0.801201641501996,0.43361541272489,0.608701636840683,-4.61022433734118
"ENSG00000278535",4.9860253864126,5.76920279004104,0.80118128740711,0.433626889784445,0.608701636840683,-4.61022559653286
"ENSG00000186197",2.26795831123247,3.52400894915162,0.801100107866055,0.433672666374675,0.608701636840683,-4.61023061837229
"ENSG00000153975",-5.29252213797635,7.95111938769616,-0.80053170982125,0.433993267178146,0.609083592325858,-4.61026576764589
"ENSG00000111321",-25.1992643707288,109.795811756739,-0.800236125704719,0.434160048058113,0.609249609543242,-4.61028403779047
"ENSG00000126653",17.4828145783034,93.3240980586689,0.800027838905794,0.43427759631301,0.609346510069567,-4.61029690855208
"ENSG00000165140",-7.57368836986462,18.9376865688895,-0.799554033956974,0.434545066165987,0.60965372447249,-4.61032617579069
"ENSG00000104853",12.0502565374526,30.4788616335,0.799347211482257,0.434661852890331,0.609709330022396,-4.6103389466406
"ENSG00000043093",8.76201548055021,22.2552562083715,0.799311979804805,0.434681749171558,0.609709330022396,-4.61034112183681
"ENSG00000188690",-18.4969320339368,75.5731970730715,-0.799033372434693,0.434839106411291,0.609861968083255,-4.6103583200709
"ENSG00000135837",8.47599776009039,20.2049213456654,0.798805724553614,0.434967708288794,0.609974247170613,-4.61037236875615
"ENSG00000188428",-8.36878138763892,28.3986044069864,-0.798657171052064,0.435051641363292,0.610023867172164,-4.61038153447148
"ENSG00000138101",14.3235121137697,21.8672820658577,0.798445879731905,0.435171038944923,0.610123198431484,-4.61039456855068
"ENSG00000187775",-1.19648961096614,1.39156249750266,-0.79832517678022,0.435239255606612,0.610150758306045,-4.61040201309906
"ENSG00000117479",5.90399240608655,10.3727936043737,0.798089100401989,0.435372696264135,0.610269737679479,-4.61041657066957
"ENSG00000157456",7.87603704855435,17.3004173065163,0.797708584680175,0.435587834304222,0.610503194426385,-4.61044002718936
"ENSG00000150455",-5.37492195224415,9.27540120024174,-0.797514093049617,0.43569782275881,0.610529872891893,-4.61045201269152
"ENSG00000141568",7.98104592814149,17.4822332636053,0.797503084930193,0.43570404856519,0.610529872891893,-4.61045269098861
"ENSG00000126107",42.9839033412066,115.653733459956,0.797117572041713,0.435922116293364,0.610767327299968,-4.61047644036014
"ENSG00000090432",23.090042871668,85.8494370783664,0.796861014633552,0.436067277444553,0.610823820393763,-4.61049223996238
"ENSG00000135414",-6.12792734101605,8.09915349401409,-0.796669579180935,0.436175612066986,0.610823820393763,-4.61050402627951
"ENSG00000237441",6.80664103120446,9.45764049287083,0.796666891267906,0.436177133295192,0.610823820393763,-4.61050419175173
"ENSG00000125912",-12.0282658267311,30.4483401292347,-0.796645862974439,0.436189034402478,0.610823820393763,-4.61050548627035
"ENSG00000215039",6.07022219313003,7.78287211163438,0.796616765563109,0.436205502617846,0.610823820393763,-4.61050727748148
"ENSG00000130939",10.2218893058468,24.2415382970587,0.796173790295146,0.436456260698786,0.611106854878565,-4.61053453964431
"ENSG00000157500",8.47416612383369,21.332780287211,0.796018081201096,0.436544425455347,0.611114991399227,-4.6105441193732
"ENSG00000180008",3.6651047146218,8.1626597262671,0.795991734519183,0.436559344432906,0.611114991399227,-4.61054574014585
"ENSG00000135596",-18.8139282359115,48.9359277014903,-0.795786493238327,0.436675574549662,0.611209601672775,-4.61055836441049
"ENSG00000143258",3.78307921462175,5.41353193001114,0.795599873509657,0.436781275910367,0.611289455537287,-4.61056984082388
"ENSG00000177830",34.5193035620982,146.939228465582,0.795306983846658,0.43694720080931,0.611453567008461,-4.61058784773188
"ENSG00000066777",7.01255839052012,15.5107255455622,0.79497372107168,0.437136045431126,0.611617532813308,-4.61060832978997
"ENSG00000140743",5.75433069307101,6.19416731371456,0.794928411858768,0.437161724010849,0.611617532813308,-4.61061111388207
"ENSG00000101391",-22.0531204425327,60.7202558943791,-0.794729349721713,0.4372745518236,0.611707274956974,-4.61062334392049
"ENSG00000149231",-6.59258381602572,14.8858522617971,-0.79458379050288,0.437357065870806,0.611754595643624,-4.61063228514856
"ENSG00000100568",-12.9042602085321,59.0988924039163,-0.794416883504971,0.437451693446443,0.611779173446625,-4.61064253595194
"ENSG00000100916",4.93147750918347,10.7535503783877,0.794381041981096,0.437472015393388,0.611779173446625,-4.61064473696051
"ENSG00000129480",-2.67962389391187,3.8446092843275,-0.793498804403346,0.437972425303369,0.612410808361544,-4.61069888752023
"ENSG00000001631",9.4088125775659,21.8504470031955,0.793337407946988,0.438064008930071,0.612470710159824,-4.61070878816658
"ENSG00000145365",-7.39210309829806,18.4061828853889,-0.793027611062768,0.438239835172405,0.612637523554233,-4.61072778733637
"ENSG00000159086",3.03691260625072,4.85328875563497,0.792910638715301,0.438306234676446,0.612637523554233,-4.6107349593207
"ENSG00000270587",-2.49159685312945,2.91919133212535,-0.792769257737073,0.438386498157944,0.612637523554233,-4.61074362665752
"ENSG00000136709",11.9375245963533,44.3234320322833,0.792700419901736,0.438425581450005,0.612637523554233,-4.6107478462635
"ENSG00000149474",15.3360214396097,36.3589518926829,0.792638959725245,0.438460477849361,0.612637523554233,-4.61075161336658
"ENSG00000204389",9.72579462363899,52.1169884416237,0.792611859779984,0.438475865445541,0.612637523554233,-4.61075327433374
"ENSG00000174227",16.9499516068116,46.0622805492928,0.791638925973091,0.439028529488909,0.613341502449204,-4.61081287318826
"ENSG00000214160",-48.8199393717168,182.846033794326,-0.791430229672737,0.439147133662232,0.61340598800147,-4.61082564898237
"ENSG00000116922",-6.61233766331553,16.7722914283373,-0.791385906817746,0.439172325353062,0.61340598800147,-4.61082836192478
"ENSG00000169136",2.26227731715614,3.43671364357651,0.790857434804708,0.439472761375548,0.61375739098408,-4.61086069881612
"ENSG00000031081",10.6706809913042,23.8035887796363,0.790755802088001,0.439530554207632,0.613769883709591,-4.61086691551031
"ENSG00000198886",3840.66279918752,8451.94137614267,0.790411160373509,0.439726567928049,0.613975366820306,-4.61088799146743
"ENSG00000166575",-4.60004790728392,11.9927598630352,-0.790222141512234,0.439834094857353,0.614057266875849,-4.61089954719245
"ENSG00000088766",-3.94957002106403,7.69242011344975,-0.789583284367754,0.440197642053841,0.61449654176275,-4.61093858613509
"ENSG00000158169",6.00669181532086,10.3492030810013,0.789414094109588,0.440293952590777,0.614562709875929,-4.61094892032631
"ENSG00000167468",41.1238282478037,329.238229522147,0.789251463575825,0.440386541418632,0.614623669101978,-4.61095885203272
"ENSG00000100644",-19.6871246929834,103.139354275736,-0.788462388986562,0.440835949604515,0.615182552952103,-4.61100701487604
"ENSG00000226124",3.5531201703343,3.29598383521047,0.788319047941615,0.440917618456675,0.615228192771585,-4.6110157595044
"ENSG00000256073",7.26151955717525,14.3731700243044,0.788155912387756,0.441010576730735,0.61528957324247,-4.61102571002919
"ENSG00000276293",15.8736721325812,32.3391871483948,0.787705616296546,0.441267228787609,0.615579297181781,-4.61105316674054
"ENSG00000137500",12.2894884519455,39.5523946218538,0.787496899341278,0.441386221226175,0.615672440750939,-4.61106588858393
"ENSG00000092978",8.31299503546246,11.4648694950706,0.787416619628117,0.441431995123375,0.615672440750939,-4.611070781061
"ENSG00000135597",-7.50571904832868,16.9035518855598,-0.787262647507356,0.441519795231568,0.615726551285754,-4.61108016335143
"ENSG00000144554",4.36149793208573,7.11344461711988,0.785756305759809,0.442379335158545,0.616856769089681,-4.61117186804927
"ENSG00000173692",44.4240475392727,195.004645047308,0.785620103628708,0.442457105261492,0.616876680947512,-4.61118015237272
"ENSG00000107874",-28.426645491958,88.7914035491604,-0.785559337901444,0.442491804646234,0.616876680947512,-4.61118384796836
"ENSG00000185658",13.7960155131481,46.5419639227422,0.784876962369263,0.442881581373245,0.617351571994101,-4.61122533098161
"ENSG00000025770",29.8005885772739,107.444571144958,0.784710971440626,0.442976428559808,0.617369971867005,-4.6112354171648
"ENSG00000182158",10.4235658606293,21.2038107908357,0.784660557621129,0.443005237504425,0.617369971867005,-4.6112384801151
"ENSG00000136982",3.13750028181808,4.00078016848784,0.784432079468775,0.443135815782183,0.617369971867005,-4.6112523594227
"ENSG00000215030",10.7286114280566,27.7452203363669,0.784396887397374,0.44315593063899,0.617369971867005,-4.61125449691415
"ENSG00000162585",5.89261293211084,9.64907671934364,0.7843839157245,0.443163345046957,0.617369971867005,-4.61125528476486
"ENSG00000100578",8.86265859836208,18.8423660669297,0.784297183450547,0.443212921854987,0.617369971867005,-4.61126055226593
"ENSG00000071994",-7.36655386675695,16.167916264583,-0.784215735144998,0.443259481442646,0.617369971867005,-4.61126549839442
"ENSG00000105771",3.01065008188406,3.01730660753353,0.784166104554532,0.443287854053651,0.617369971867005,-4.6112685121024
"ENSG00000165264",12.4867813678246,76.277570429851,0.783558383677263,0.443635364831493,0.617692738446047,-4.6113054011361
"ENSG00000249936",0.755829273772307,2.17735630171075,0.783505735809566,0.443665478221803,0.617692738446047,-4.61130859572148
"ENSG00000213433",2.91863312244562,3.95234180635923,0.78345063213312,0.443696997637663,0.617692738446047,-4.61131193912096
"ENSG00000164610",4.85804019831907,10.8819123406278,0.783369632234193,0.443743332268088,0.617692738446047,-4.61131685339422
"ENSG00000169871",-17.4037245442263,62.708884413755,-0.783331042600223,0.443765407875246,0.617692738446047,-4.61131919447609
"ENSG00000004399",6.41835380823695,13.0792300403065,0.782914491392496,0.444003743758966,0.617956030165198,-4.61134445860818
"ENSG00000178234",18.2647937579789,65.465157143631,0.782630391133037,0.44416634142235,0.618065422842543,-4.6113616827769
"ENSG00000163110",17.5249009412456,90.8365786752628,0.782605268150595,0.444180721708569,0.618065422842543,-4.61136320564773
"ENSG00000136940",11.5119380414201,19.084032754664,0.782510411880956,0.444235019628915,0.618072530355145,-4.6113689551321
"ENSG00000106771",12.5620647560169,62.7622845173823,0.782315252243663,0.444346746458655,0.618158873658435,-4.61138078235302
"ENSG00000100418",-7.06425837133189,23.106390858896,-0.782230150073456,0.4443954720061,0.618158873658435,-4.61138593897786
"ENSG00000145907",-27.7260029966998,202.312931900985,-0.781882078092929,0.444594796323025,0.618367679410981,-4.61140702473172
"ENSG00000241370",1.12421865051638,3.40893472935832,0.7817168088989,0.444689457551738,0.618430883689827,-4.61141703366277
"ENSG00000110871",12.4535470892763,42.7928133635442,0.78127021655978,0.444945314697267,0.618718224786539,-4.6114440706847
"ENSG00000095209",-7.52659147083973,12.9660124722623,-0.781007900382299,0.445095640725935,0.618858772349383,-4.61145994521411
"ENSG00000181090",16.4521034722374,54.1222625075267,0.780667380221755,0.445290830178619,0.619061659791363,-4.6114805454617
"ENSG00000162959",-1.48498726781327,2.46979696584916,-0.780547401867193,0.445359615559958,0.619088789635012,-4.61148780185484
"ENSG00000270629",4.50917613588393,13.4345140626384,0.780183186486792,0.445568465972745,0.619255738125532,-4.61150982395231
"ENSG00000182318",-9.92241134724466,13.3987027184603,-0.78016606877357,0.445578283198801,0.619255738125532,-4.61151085874553
"ENSG00000047188",7.08505121028127,10.7931141706079,0.780076634096149,0.445629577300165,0.619258531163081,-4.61151626489314
"ENSG00000117632",13.6182369115486,80.0385000001053,0.779848364078306,0.445760515183384,0.619343841098722,-4.61153006090854
"ENSG00000259366",1.57573476397323,2.1675297798229,0.779797751536023,0.445789550250445,0.619343841098722,-4.61153311931503
"ENSG00000233005",3.47600398552601,4.70852912934533,0.779622859174878,0.445889890348432,0.619414756465235,-4.61154368634904
"ENSG00000168216",-15.3025028010549,89.4415473666708,-0.779466788632042,0.445979443700878,0.619470673236959,-4.61155311441853
"ENSG00000110218",-8.59541118019263,25.1159434366111,-0.779310426219398,0.446069175687624,0.619526825744998,-4.6115625584679
"ENSG00000214900",-8.52799708675684,15.7045073545341,-0.778886383651324,0.446312577993869,0.619796368533705,-4.61158816166511
"ENSG00000196110",-3.86134525703952,5.74065493557821,-0.778777516156278,0.446375081666669,0.619798495605682,-4.61159473299588
"ENSG00000156931",-14.1895944839681,30.9458057767017,-0.778711885696445,0.446412764443408,0.619798495605682,-4.61159869411662
"ENSG00000186017",-3.36520766580687,6.57203545131503,-0.778458403433433,0.446558323804443,0.619876456041748,-4.61161399028072
"ENSG00000129559",30.1377213695402,242.073679413269,0.778427265422808,0.446576206483258,0.619876456041748,-4.6116158689768
"ENSG00000119878",-5.28784866893655,15.1251755260723,-0.778295937880669,0.446651633265568,0.619876456041748,-4.61162379183563
"ENSG00000165055",-3.04124697946302,5.249798948052,-0.778270489645575,0.446666250139434,0.619876456041748,-4.61162532696715
"ENSG00000253293",1.27917740289174,1.78331921990536,0.777441145759148,0.447142767802309,0.620469229976368,-4.61167533206663
"ENSG00000160953",10.1525335211891,17.6046733845489,0.777336876315838,0.447202700311407,0.620483870297352,-4.61168161567448
"ENSG00000236496",-0.775754554034298,1.97148938768358,-0.776871809189518,0.447470074334406,0.620786296125849,-4.61170963313409
"ENSG00000254996",2.51812489532953,3.3678695527972,0.776223710509312,0.447842840544838,0.621234852224099,-4.61174865270369
"ENSG00000135775",-13.6956534484149,41.4451276491108,-0.776119911962004,0.447902560047577,0.621249107737918,-4.6117548993786
"ENSG00000257698",-4.75939719163364,8.66989623045004,-0.775723733756994,0.448130542577031,0.621496718264944,-4.61177873497291
"ENSG00000147872",82.3600061857732,286.863395489223,0.775634507395071,0.44818189816691,0.621499343391152,-4.6117841017046
"ENSG00000066379",-6.41010834344406,17.4387729679057,-0.775542968087935,0.448234588781508,0.621503819028873,-4.6117896069933
"ENSG00000145216",-6.2454844517537,18.7952958466127,-0.775382451532057,0.448326992371716,0.621563351997198,-4.61179925928949
"ENSG00000204628",-135.515470534595,1511.09799858924,-0.77445726830516,0.448859816019527,0.622207147728257,-4.61185485903024
