"hgnc_symbol","HGNC","Ensembl_ID","HC_1_SKIN","HC_2_SKIN","HC_3_SKIN","HC_4_SKIN","HC_5_SKIN","A_1_SKIN","A_2_SKIN","A_3_SKIN","A_4_SKIN","A_5_SKIN","A_6_SKIN","A_2_PBMC","A_3_PBMC","A_4_PBMC","A_5_PBMC","A_6_PBMC"
"YIPF3","YIPF3","ENSG00000137207",314.181831775726,221.245378022726,165.468330665065,212.612538935067,124.410460704532,147.923293495349,88.3534300160015,187.630642160844,146.103709279238,250.525683444131,128.169328899798,315.808979066247,129.248933907924,213.674645017877,185.131746491155,221.106865998777
"TMEM14B","TMEM14B","ENSG00000137210",3.27520863299184,30.5400061687812,56.7783487576203,28.1393650073356,22.5553316162796,42.2312457937942,24.4734853095967,11.0489857502257,1.93844951659337,44.7852813856305,39.3749035491544,19.8252556028567,27.6337368842382,7.39037233760565,20.5857539593039,15.0690666636109
"TJAP1","TJAP1","ENSG00000137221",0,0,0,2.48606425801044,0,15.1910956092785,0.888867505191162,2.2906433872419,1.10768543805335,1.92376638254427,0,14.7955148295393,6.67523812920944,2.05961196293928,0,18.1673794355683
"IRF4","IRF4","ENSG00000137265",0.119098495745158,0.0678666803750694,0.0901243631073339,0.1801495839138,0.118712271664629,0.265844173162373,24.9179190621922,44.5328023225558,0,10.413988684173,0,62.5229820216017,36.553487397505,0,1.70847753947964,56.2273351910901
"SLC22A23","SLC22A23","ENSG00000137266",17.5074788745382,2.4432004935025,0.0901243631073339,0.10808975034828,17.1737086341497,0.151910956092785,1.06664100622939,1.75166847259675,119.076184590736,6.13040220570773,0.200892365046706,4.29547204728562,0,1.33269009366659,0,0
"TUBB2A","TUBB2A","ENSG00000137267",92.3013342024973,169.327367535798,102.110903400609,136.121025605267,166.869883203247,153.088266002504,98.2494882404631,81.2504683827569,98.1963140834299,32.3705756636115,127.499687682976,14.2815267213171,0.233196091850111,0.201922741464635,0.0840234855481792,0.105624299044002
"LRRC1","LRRC1","ENSG00000137269",19.8894487894414,0.135733360750139,7.48032213790871,48.2440585721157,14.2850433569771,6.34228241687376,18.4884441079762,22.0305996361207,45.5812557758955,41.3225018970509,17.4776357590634,1.32168370685711,0.0874485344437918,0.040384548292927,0,0.0352080996813338
"BPHL","BPHL","ENSG00000137274",38.1115186384505,30.4721394884062,42.6288237497689,46.5866824001087,20.8933598129748,45.0795762205339,29.8955770912628,27.1508613252496,76.2087581380708,61.6374748967183,106.33902523139,0.0367134363015865,0.0874485344437918,0.121153644878781,15.964462254154,21.723397503383
"RIPK1","RIPK1","ENSG00000137275",75.8657417896655,10.1121353758853,4.14572070293736,26.1937495010665,38.5814882910045,34.9774976403637,63.8799447064048,0,2.38152369181471,9.0288768887411,23.6383349538291,0.110140308904759,8.51165735252907,6.62306592004003,8.09426244114126,51.1221607372967
"UQCC2","UQCC2","ENSG00000137288",43.5900494427278,69.6990807451963,92.2873478219099,69.6818590578579,29.0845065578342,102.843717274815,78.5166296252193,92.02996667566,83.6302505730283,54.1219608955787,92.745308529896,34.5106301234913,30.7235851012522,42.4037757075734,27.5877110883188,66.648932696765
"HMGA1","HMGA1","ENSG00000137309",1.01233721383384,4.13986750287923,2.34323344079068,2.23385484053112,3.95707572215431,0.455732868278354,1.74810609354262,4.98551796046767,0.0553842719026677,0.897757645187325,0.200892365046706,0.954549343841248,1.19512997073182,0.444230031222197,5.46152656063165,0.880202492033346
"TCF19","TCF19","ENSG00000137310",0.119098495745158,21.513737678897,5.0469643340107,0.03602991678276,32.9228700083239,0,2.04439526193967,28.7677860691851,46.4120198544356,0,0.535712973457883,0.0367134363015865,0.0582990229625279,1.33269009366659,27.0555623465137,0.0704161993626677
"FLOT1","FLOT1","ENSG00000137312",148.337176450594,164.848166631044,125.903735260945,13.9075478781454,112.57880429529,24.9513745382399,59.0800601783726,76.6018097439425,149.205228505787,49.1458185193976,12.790147241307,198.472836646376,108.377883687339,89.7748508551768,179.670219930523,274.376720816635
"IER3","IER3","ENSG00000137331",4.76393982980631,5.36146774963048,0,0,0,0.0759554780463924,0.177773501038232,5.86135219676605,13.3476095285429,6.6434065743862,3.08034959738283,0.0367134363015865,4.95541695181487,0,12.3514523755823,0
"MDC1","MDC1","ENSG00000137337",1.54828044468705,0,0.0901243631073339,0.7205983356552,0,0,11.6441643180042,0,0,0.0256502184339236,5.89284270803671,0.220280617809519,8.54080686401033,0,0.0560156570321195,40.0316093376766
"TPMT","TPMT","ENSG00000137364",33.7644235437522,20.9029375555214,17.9347482583594,11.4935434537004,42.4989932559373,31.1797237380441,10.3701208938969,28.7677860691851,40.3751342170448,71.6667103043824,11.5847930510267,58.9617787003479,95.0274074289204,73.7018006345918,62.373434105265,45.8057376854153
"RNF144B","RNF144B","ENSG00000137393",62.7649072576982,92.841618753095,100.849162317107,63.4126535376576,56.7048950984713,136.833793700576,113.271349078194,87.9876548158214,87.0640754309937,175.13969146683,69.709650671207,121.227766667839,63.5459350291554,208.141961901746,65.4542952420316,0.0704161993626677
"NRM","NRM","ENSG00000137404",0.178647743617737,42.4166752344184,26.6768114797708,13.367099126404,64.8169003288876,0.0379777390231962,0.0592578336794108,43.7243399505881,0,0,5.69195034299,127.028489603489,40.0805782867379,0.121153644878781,10.5309435220385,0
"MTCH1","MTCH1","ENSG00000137409",79.5577951577654,96.4385528129736,216.388595820709,96.5601769777969,76.3319906803567,215.865468607847,223.076114886142,100.047218531007,97.3655500048899,123.941855472719,113.972935103165,28.1592056433168,67.4519695676447,94.7421502952068,87.8325502263633,81.7532074600572
"TAF8","TAF8","ENSG00000137413",6.37176952236594,7.19386811975736,0.180248726214668,7.49422269081409,6.29175039822536,16.2924500409512,3.43695435340583,10.9142420215644,41.2612825674875,30.1646568782941,0,60.9443042606335,96.9221256752026,52.4191436842193,9.38262255288001,31.0887520186178
"FAM8A1","FAM8A1","ENSG00000137414",12.3862435574964,27.8932056341535,20.0076086098281,11.4575135369177,39.2541911637708,24.0399088016832,3.91101702284111,32.6079823360318,41.0397454798768,31.6780197658956,5.55802209962553,0.293707490412692,0.116598045925056,10.540367104454,0.308086113676657,0.0704161993626677
"FGFBP1","FGFBP1","ENSG00000137440",147.146191493142,285.379390977167,289.02883248522,130.28417908646,180.719648230787,129.921845198354,128.056178581207,124.503205283031,134.694549267288,89.7757645187325,50.5579118700877,0.256994054111105,0.349794137775167,0.201922741464635,0.252070456644538,0
"FGFBP2","FGFBP2","ENSG00000137441",1.25053420532416,0.271466721500278,0.991367994180673,54.1169350077056,90.8148878234415,74.7401903976501,95.9976905606455,4.04231185983865,165.543588717074,36.5002608314732,24.7767250224271,348.373797065754,241.591151156715,298.239889143266,264.729995133797,259.694943249518
"CPEB2","CPEB2","ENSG00000137449",8.63464094152394,7.46533484125764,0.270373089322002,14.5560863802351,20.0228031541008,5.12699476813148,9.15533530346897,1.95378406558868,1.21845398185869,9.72143278645703,18.6160258276614,4.58917953769831,12.038748241762,0,0,0.0352080996813338
"TLR2","TLR2","ENSG00000137462",0.357295487235473,0.203600041125208,0,0.21617950069656,0.0395707572215431,0.0759554780463924,10.8738124801719,4.98551796046767,11.0214701086309,101.344013032432,0,145.128213700171,221.944380418344,108.99789584261,201.488318344534,152.380655420813
